PointID,Long,Lat,Z,X,Y,Distance,d,TurnR,Grad,angle
281,-0.01108176,51.54107052,5.661479804,30.53218937,375.3111219,529.7673761,1.993456477,NaN,0.001848561,0.105914643
282,-0.011106045,51.54108011,5.66516483,28.85079151,376.3783234,531.7608325,1.993456477,NaN,0.001457374,0.08350134
283,-0.01113031,51.54108974,5.668070043,27.17079298,377.449765,533.754289,1.993456477,NaN,0.00096806,0.055465721
284,-0.011154532,51.54109944,5.669999828,25.49375262,378.5280821,535.7477455,1.993456477,NaN,0.000380618,0.021807779
285,-0.011178689,51.54110921,5.670758572,23.82122926,379.6159099,537.741202,1.993456477,NaN,-0.000304952,-0.017472475
286,-0.011202758,51.5411191,5.670150663,22.15478173,380.7158837,539.7346584,1.993456477,NaN,-0.00108865,-0.062375004
287,-0.011226717,51.54112912,5.667980487,20.49596885,381.8306389,541.7281149,1.993456477,NaN,-0.001970475,-0.112899732
288,-0.011250543,51.5411393,5.664052432,18.84634946,382.9628108,543.7215714,1.993456477,NaN,-0.002950427,-0.169046535
289,-0.011274214,51.54114965,5.658170884,17.2074824,384.1150346,545.7150279,1.993456477,NaN,-0.004028507,-0.230815221
290,-0.011297707,51.54116021,5.65014023,15.58092648,385.2899457,547.7084844,1.993456477,NaN,-0.005372866,-0.307839588
291,-0.011321,51.541171,5.639764857,13.96824054,386.4901794,549.7019408,1.931068619,NaN,-0.006409078,-0.367208079
292,-0.011343369,51.54118167,5.627388488,12.41951879,387.6772018,551.6330095,1.931068619,NaN,-0.007323996,-0.419626549
293,-0.011365613,51.54119247,5.613245349,10.8794711,388.8791674,553.5640781,1.931068619,NaN,-0.0078449,-0.449470462
294,-0.011387815,51.54120331,5.598096308,9.342293361,390.0847843,555.4951467,1.931068619,NaN,-0.007971493,-0.456723246
295,-0.011410059,51.54121408,5.582702808,7.80218144,391.2827603,557.4262153,1.931068619,NaN,-0.007703774,-0.441385032
296,-0.01143243,51.54122467,5.567826291,6.253331215,392.4618034,559.3572839,1.931068619,NaN,-0.007041744,-0.403455545
297,-0.011455011,51.541235,5.5542282,4.689938561,393.6106217,561.2883525,1.931068619,NaN,-0.005985402,-0.342934174
298,-0.011477886,51.54124495,5.542669978,3.106199356,394.7179229,563.2194212,1.931068619,NaN,-0.004534748,-0.25982015
299,-0.011501138,51.54125443,5.533913068,1.496309474,395.7724151,565.1504898,1.931068619,NaN,-0.002689783,-0.154112828
300,-0.011524852,51.54126333,5.528718913,-0.145535209,396.7628063,567.0815584,1.931068619,NaN,-0.000450506,-0.025812073
301,-0.011549111,51.54127156,5.527848956,-1.825138816,397.6778043,569.012627,1.931068619,NaN,0.002339724,0.13405609
302,-0.011574,51.541279,5.532064639,-3.548305472,398.5061172,570.9436956,1.80178619,76.16686812,0.005101122,0.292270199
303,-0.011597833,51.54128519,5.541255769,-5.198378921,399.1950241,572.7454818,1.80178619,76.16686812,0.008187095,0.469075535
304,-0.01162217,51.54129076,5.556007165,-6.883347772,399.8145336,574.547268,1.80178619,76.16686812,0.01102728,0.631790979
305,-0.011646894,51.54129585,5.575875965,-8.595129115,400.3805457,576.3490542,1.80178619,76.16686812,0.013429505,0.769407725
306,-0.011671889,51.5413006,5.600073062,-10.32564004,400.9089606,578.1508404,1.80178619,76.16686812,0.015393405,0.881907496
307,-0.011697037,51.54130515,5.627808687,-12.06679763,401.4156782,579.9526266,1.80178619,76.16686812,0.016918979,0.969293623
308,-0.011722223,51.54130965,5.65829307,-13.81051899,401.9165987,581.7544128,1.80178619,76.16686812,0.018006227,1.031569361
309,-0.011747328,51.54131425,5.690736442,-15.5487212,402.4276221,583.556199,1.80178619,76.16686812,0.01865515,1.068737387
310,-0.011772238,51.54131907,5.724349033,-17.27332135,402.9646484,585.3579852,1.80178619,76.16686812,0.018865746,1.080799439
311,-0.011796834,51.54132428,5.758341075,-18.97623653,403.5435778,587.1597714,1.80178619,76.16686812,0.017168421,0.983581434
312,-0.011821,51.54133,5.791922797,-20.64938382,404.1803103,588.9615575,1.956016934,76.16686812,0.017930414,1.027226948
313,-0.011846645,51.54133693,5.82699499,-22.42491025,404.9510393,590.9175745,1.956016934,NaN,0.016690767,0.956221732
314,-0.011871693,51.54134458,5.859642413,-24.15910869,405.8022289,592.8735914,1.956016934,NaN,0.014934543,0.855622682
315,-0.011896191,51.54135289,5.888854632,-25.85525927,406.7274787,594.8296083,1.956016934,NaN,0.012661741,0.725425567
316,-0.011920188,51.54136182,5.913621213,-27.51664208,407.7203885,596.7856253,1.956016934,NaN,0.009872361,0.565626269
317,-0.011943729,51.54137129,5.932931719,-29.14653724,408.7745578,598.7416422,1.956016934,NaN,0.006573854,0.376648686
318,-0.011966863,51.54138126,5.945790289,-30.74822486,409.8835863,600.6976591,1.956016934,NaN,0.003146434,0.180276772
319,-0.011989638,51.54139167,5.951944767,-32.32498505,411.0410735,602.6536761,1.956016934,NaN,0.000143919,0.008245967
320,-0.012012099,51.54140245,5.952226275,-33.88009793,412.2406192,604.609693,1.956016934,NaN,-0.00238997,-0.13693492
321,-0.012034295,51.54141355,5.947551454,-35.4168436,413.4758229,606.5657099,1.956016934,NaN,-0.004455233,-0.255264387
322,-0.012056274,51.54142491,5.938836942,-36.93850217,414.7402843,608.5217269,1.956016934,NaN,-0.006051872,-0.346742485
323,-0.012078081,51.54143648,5.926999378,-38.44835376,416.0276031,610.4777438,1.956016934,NaN,-0.007179885,-0.411370038
324,-0.012099766,51.5414482,5.912955401,-39.94967847,417.3313787,612.4337607,1.956016934,NaN,-0.007839273,-0.449148043
325,-0.012121375,51.54146001,5.897621651,-41.44575642,418.645211,614.3897777,1.956016934,NaN,-0.008030035,-0.460077239
326,-0.012142955,51.54147185,5.881914766,-42.93986771,419.9626995,616.3457946,1.956016934,NaN,-0.007752172,-0.444157861
327,-0.012164555,51.54148367,5.866751386,-44.43529246,421.2774439,618.3018115,1.956016934,NaN,-0.007005684,-0.40138957
328,-0.01218622,51.5414954,5.853048149,-45.93531078,422.5830437,620.2578285,1.956016934,NaN,-0.005817096,-0.333291313
329,-0.012208,51.541507,5.841721694,-47.44320278,423.8730987,622.2138454,1.947097587,NaN,-0.004111381,-0.235563479
330,-0.012229831,51.54151836,5.833716434,-48.95465843,425.1367317,624.160943,1.947097587,NaN,-0.001970959,-0.112927497
331,-0.012251814,51.54152953,5.829878784,-50.47660325,426.3797844,626.1080406,1.947097587,NaN,0.000633821,0.036315274
332,-0.012273939,51.54154053,5.831112895,-52.00847412,427.6034219,628.0551382,1.947097587,NaN,0.003552644,0.203550649
333,-0.012296201,51.54155136,5.83803024,-53.5497079,428.8088095,630.0022358,1.947097587,NaN,0.006233174,0.357129931
334,-0.012318589,51.54156204,5.850166838,-55.09974148,429.9971123,631.9493334,1.947097587,NaN,0.008548578,0.489785538
335,-0.012341096,51.54157258,5.866811754,-56.65801171,431.1694956,633.8964309,1.947097587,NaN,0.010498858,0.60151814
336,-0.012363714,51.54158299,5.887254055,-58.22395548,432.3271245,635.8435285,1.947097587,NaN,0.012084012,0.692329175
337,-0.012386435,51.54159327,5.910782805,-59.79700966,433.4711643,637.7906261,1.947097587,NaN,0.01330404,0.762220397
338,-0.01240925,51.54160344,5.93668707,-61.37661112,434.6027801,639.7377237,1.947097587,NaN,0.014158944,0.811193513
339,-0.012432152,51.54161351,5.964255915,-62.96219672,435.7231372,641.6848213,1.947097587,NaN,0.014648722,0.839249905
340,-0.012455132,51.54162349,5.992778406,-64.55320336,436.8334008,643.6319189,1.947097587,NaN,0.014773374,0.846390433
341,-0.012478182,51.54163339,6.021543608,-66.14906789,437.934736,645.5790165,1.947097587,NaN,0.014532902,0.832615325
342,-0.012501295,51.54164322,6.049840586,-67.74922719,439.0283082,647.526114,1.947097587,NaN,0.013927304,0.797924146
343,-0.012524461,51.54165299,6.076958406,-69.35311813,440.1152823,649.4732116,1.947097587,NaN,0.012983759,0.743872779
344,-0.012547673,51.54166271,6.102239051,-70.96017758,441.1968238,651.4203092,1.947097587,NaN,0.011955761,0.684981995
345,-0.012570922,51.54167239,6.125518084,-72.56984242,442.2740978,653.3674068,1.947097587,NaN,0.010981381,0.629161504
346,-0.012594202,51.54168204,6.146899904,-74.18154952,443.3482694,655.3145044,1.947097587,NaN,0.010062007,0.576491061
347,-0.012617502,51.54169168,6.166491613,-75.79473575,444.420504,657.261602,1.947097587,NaN,0.009197637,0.526970939
348,-0.012640816,51.54170131,6.184400311,-77.40883799,445.4919666,659.2086996,1.947097587,NaN,0.008388273,0.48060137
349,-0.012664135,51.54171095,6.200733097,-79.0232931,446.5638226,661.1557972,1.947097587,NaN,0.007633914,0.437382548
350,-0.012687451,51.54172059,6.215597072,-80.63753796,447.637237,663.1028947,1.947097587,NaN,0.00693456,0.397314639
351,-0.012710755,51.54173027,6.229099337,-82.25100944,448.7133752,665.0499923,1.947097587,NaN,0.006290211,0.360397777
352,-0.012734041,51.54173997,6.241346991,-83.86314441,449.7934023,666.9970899,1.947097587,NaN,0.005700867,0.326632074
353,-0.012757299,51.54174973,6.252447135,-85.47337975,450.8784835,668.9441875,1.947097587,NaN,0.005166528,0.296017622
354,-0.012780521,51.54175953,6.26250687,-87.08115233,451.969784,670.8912851,1.947097587,NaN,0.004687194,0.268554492
355,-0.0128037,51.54176941,6.271633295,-88.68589902,453.068469,672.8383827,1.947097587,NaN,0.004262866,0.244242742
356,-0.012826827,51.54177936,6.27993351,-90.28705669,454.1757038,674.7854803,1.947097587,NaN,0.003893542,0.223082417
357,-0.012849894,51.5417894,6.287514617,-91.88406222,455.2926535,676.7325779,1.947097587,NaN,0.003579224,0.205073551
358,-0.012872892,51.54179954,6.294483716,-93.47635248,456.4204833,678.6796754,1.947097587,NaN,0.003319911,0.190216171
359,-0.012895815,51.54180978,6.300947906,-95.06336433,457.5603584,680.626773,1.947097587,NaN,0.003115602,0.178510295
360,-0.012918653,51.54182015,6.307014288,-96.64453466,458.7134441,682.5738706,1.947097587,NaN,0.002966299,0.169955937
361,-0.012941399,51.54183064,6.312789962,-98.21930034,459.8809056,684.5209682,1.947097587,NaN,0.002872001,0.164553106
362,-0.012964044,51.54184127,6.318382029,-99.78709823,461.063908,686.4680658,1.947097587,NaN,0.002832708,0.162301807
363,-0.012986581,51.54185206,6.323897589,-101.3473652,462.2636165,688.4151634,1.947097587,NaN,0.002846781,0.163108082
364,-0.013009,51.541863,6.329443742,-102.8995382,463.4811964,690.362261,1.948219237,NaN,0.002919169,0.167255584
365,-0.013031314,51.54187411,6.335130923,-104.4443773,464.7175724,692.3104802,1.948219237,NaN,0.003044995,0.174464849
366,-0.013053532,51.54188536,6.341063242,-105.9826062,465.9684228,694.2586994,1.948219237,NaN,0.00322589,0.184829268
367,-0.013075684,51.54189669,6.347347984,-107.5162817,467.2291634,696.2069187,1.948219237,NaN,0.003461854,0.19834883
368,-0.0130978,51.54190807,6.354092434,-109.0474607,468.4952101,698.1551379,1.948219237,NaN,0.003752892,0.215023876
369,-0.01311991,51.54191945,6.361403891,-110.5782001,469.7619787,700.1033571,1.948219237,NaN,0.004139076,0.237150244
370,-0.013142044,51.5419308,6.369467719,-112.1105567,471.0248853,702.0515764,1.948219237,NaN,0.00461807,0.264594038
371,-0.01316423,51.54194208,6.378464732,-113.6465874,472.2793455,703.9997956,1.948219237,NaN,0.005072958,0.290656562
372,-0.013186499,51.54195324,6.388347965,-115.1883492,473.5207754,705.9480149,1.948219237,NaN,0.005498282,0.315025152
373,-0.013208881,51.54196424,6.399059823,-116.7378988,474.7445907,707.8962341,1.948219237,NaN,0.005894042,0.337699822
374,-0.013231405,51.54197504,6.410542709,-118.2972931,475.9462074,709.8444533,1.948219237,NaN,0.006260239,0.358680588
375,-0.013254101,51.5419856,6.422739027,-119.8685891,477.1210412,711.7926726,1.948219237,NaN,0.006596872,0.377967467
376,-0.013276998,51.54199587,6.435591181,-121.4538435,478.2645082,713.7408918,1.948219237,NaN,0.006903942,0.395560476
377,-0.013300127,51.54200583,6.449041574,-123.0551134,479.372024,715.689111,1.948219237,NaN,0.007181449,0.411459633
378,-0.013323516,51.54201542,6.463032611,-124.6744555,480.4390047,717.6373303,1.948219237,NaN,0.007429392,0.425664955
379,-0.013347197,51.5420246,6.477506695,-126.3139267,481.4608661,719.5855495,1.948219237,NaN,0.007647771,0.43817646
380,-0.013371198,51.54203334,6.492406229,-127.9755839,482.4330241,721.5337688,1.948219237,NaN,0.007836587,0.448994161
381,-0.013395549,51.54204159,6.507673619,-129.6614841,483.3508945,723.481988,1.948219237,NaN,0.007995839,0.458118075
382,-0.01342028,51.54204931,6.523251266,-131.373684,484.2098931,725.4302072,1.948219237,NaN,0.008125528,0.465548212
383,-0.01344542,51.54205646,6.539081576,-133.1142405,485.005436,727.3784265,1.948219237,NaN,0.008757808,0.501772612
384,-0.013471,51.542063,6.555106952,-134.8852105,485.7329389,729.3266457,1.829838663,82.17385025,0.008294652,0.475237639
385,-0.013495441,51.54206856,6.570284826,-136.5773155,486.3520339,731.1564844,1.829838663,NaN,0.008334846,0.477540441
386,-0.013520251,51.54207362,6.58553625,-138.2950432,486.914376,732.986323,1.829838663,NaN,0.00834896,0.478349076
387,-0.013545388,51.54207823,6.6008135,-140.0353721,487.427279,734.8161617,1.829838663,NaN,0.008336995,0.477663547
388,-0.013570808,51.54208246,6.616068856,-141.7952805,487.8980562,736.6460004,1.829838663,NaN,0.008298949,0.475483852
389,-0.013596467,51.54208638,6.631254594,-143.5717471,488.3340215,738.475839,1.829838663,NaN,0.008234824,0.471809988
390,-0.013622322,51.54209005,6.646322993,-145.3617501,488.7424884,740.3056777,1.829838663,NaN,0.008130065,0.465808136
391,-0.013648328,51.54209354,6.6611997,-147.1622682,489.1307704,742.1355163,1.829838663,NaN,0.007783693,0.445963749
392,-0.013674443,51.54209691,6.675442602,-148.9702797,489.5061812,743.965355,1.829838663,NaN,0.007049155,0.40388013
393,-0.013700622,51.54210024,6.688341418,-150.7827631,489.8760344,745.7951937,1.829838663,NaN,0.005923123,0.33936599
394,-0.013726822,51.54210358,6.699179778,-152.5966968,490.2476436,747.6250323,1.829838663,NaN,0.004038235,0.231372587
395,-0.013753,51.542107,6.707241311,-154.4090594,490.6283224,749.454871,1.996301038,NaN,0.002436355,0.139592577
396,-0.013781491,51.54211089,6.712105009,-156.3816247,491.0608111,751.451172,1.996301038,NaN,0.000332825,0.019069454
397,-0.013809906,51.54211494,6.712769428,-158.3488391,491.5117332,753.4474731,1.996301038,NaN,-0.001629258,-0.093349532
398,-0.013838244,51.54211915,6.709516938,-160.310818,491.9800226,755.4437741,1.996301038,NaN,-0.003447825,-0.197545063
399,-0.013866509,51.5421235,6.702634041,-162.2676771,492.4646132,757.4400752,1.996301038,NaN,-0.005122877,-0.293516673
400,-0.013894701,51.542128,6.692407236,-164.2195316,492.9644389,759.4363762,1.996301038,NaN,-0.006654413,-0.38126417
401,-0.013922823,51.54213262,6.679123023,-166.1664971,493.4784335,761.4326772,1.996301038,NaN,-0.008042434,-0.460787583
402,-0.013950876,51.54213735,6.663067904,-168.1086891,494.0055309,763.4289783,1.996301038,NaN,-0.009286939,-0.532087103
403,-0.013978862,51.5421422,6.644528379,-170.0462229,494.5446649,765.4252793,1.996301038,NaN,-0.010387928,-0.595163037
404,-0.014006782,51.54214714,6.623790947,-171.9792142,495.0947695,767.4215803,1.996301038,NaN,-0.011345402,-0.650015763
405,-0.014034638,51.54215218,6.601142109,-173.9077783,495.6547784,769.4178814,1.996301038,NaN,-0.01215936,-0.69664569
406,-0.014062431,51.54215729,6.576868366,-175.8320307,496.2236257,771.4141824,1.996301038,NaN,-0.012829803,-0.735053226
407,-0.014090165,51.54216247,6.551256217,-177.7520869,496.800245,773.4104835,1.996301038,NaN,-0.01335673,-0.765238746
408,-0.014117839,51.54216772,6.524592163,-179.6680624,497.3835704,775.4067845,1.996301038,NaN,-0.013740141,-0.787202572
409,-0.014145456,51.54217301,6.497162705,-181.5800726,497.9725356,777.4030855,1.996301038,NaN,-0.013980037,-0.800944953
410,-0.014173017,51.54217835,6.469254342,-183.488233,498.5660746,779.3993866,1.996301038,NaN,-0.014076417,-0.806466049
411,-0.014200525,51.54218371,6.441153575,-185.392659,499.1631212,781.3956876,1.996301038,NaN,-0.014029282,-0.803765928
412,-0.01422798,51.5421891,6.413146904,-187.2934662,499.7626092,783.3919886,1.996301038,NaN,-0.013838631,-0.792844558
413,-0.014255385,51.5421945,6.38552083,-189.1907699,500.3634726,785.3882897,1.996301038,NaN,-0.013504465,-0.773701807
414,-0.01428274,51.5421999,6.358561853,-191.0846858,500.9646452,787.3845907,1.996301038,NaN,-0.013026783,-0.746337457
415,-0.014310049,51.5422053,6.332556473,-192.9753291,501.5650609,789.3808918,1.996301038,NaN,-0.012405585,-0.710751209
416,-0.014337311,51.54221068,6.307791191,-194.8628154,502.1636535,791.3771928,1.996301038,NaN,-0.011640872,-0.666942703
417,-0.01436453,51.54221603,6.284552506,-196.7472603,502.7593569,793.3734938,1.996301038,NaN,-0.010732643,-0.614911539
418,-0.014391707,51.54222135,6.26312692,-198.628779,503.351105,795.3697949,1.996301038,NaN,-0.009680899,-0.554657306
419,-0.014418843,51.54222663,6.243800932,-200.5074872,503.9378316,797.3660959,1.996301038,NaN,-0.008485639,-0.486179611
420,-0.01444594,51.54223185,6.226861043,-202.3835002,504.5184707,799.362397,1.996301038,NaN,-0.007988692,-0.457708616
421,-0.014473,51.542237,6.21259995,-204.2569335,505.091956,801.358698,1.785159908,NaN,-0.005708219,-0.327053281
422,-0.014497178,51.54224155,6.202409867,-205.9308547,505.5982588,803.1438579,1.785159908,NaN,-0.004184746,-0.239766871
423,-0.014521392,51.54224606,6.194939426,-207.607233,506.0996426,804.9290178,1.785159908,NaN,-0.00249927,-0.143197317
424,-0.014545705,51.54225053,6.19047783,-209.2904959,506.5977614,806.7141777,1.785159908,NaN,-0.000651791,-0.037344864
425,-0.014570181,51.542255,6.189314279,-210.9850712,507.0942691,808.4993376,1.785159908,NaN,0.001357691,0.077789921
426,-0.014594885,51.54225946,6.191737975,-212.6953865,507.5908198,810.2844975,1.785159908,NaN,0.003529176,0.202206059
427,-0.01461988,51.54226394,6.198038118,-214.4258692,508.0890676,812.0696574,1.785159908,NaN,0.005862664,0.335902071
428,-0.01464523,51.54226845,6.208503912,-216.1809471,508.5906663,813.8548173,1.785159908,NaN,0.008075741,0.462695793
429,-0.014671,51.542273,6.223424556,-217.9650478,509.0972701,815.6399773,1.847588325,47.82571847,0.011064038,0.633896844
430,-0.014698008,51.54227786,6.243866344,-219.8349138,509.6376572,817.4875656,1.847588325,47.82571847,0.013987999,0.801401055
431,-0.014724573,51.54228328,6.269710408,-221.674084,510.2412168,819.3351539,1.847588325,47.82571847,0.017085492,0.978831343
432,-0.014749734,51.54228978,6.301277363,-223.4160318,510.9639883,821.1827422,1.847588325,47.82571847,0.020356517,1.166181421
433,-0.01477253,51.54229785,6.338887826,-224.9942305,511.8620114,823.0303306,1.847588325,47.82571847,0.023142787,1.325747344
434,-0.014792,51.542308,6.382862411,-226.3421534,512.9913254,824.8779189,1.900142181,47.82571847,0.027304384,1.564037373
435,-0.014807835,51.54232095,6.434744623,-227.4384079,514.4316944,826.7780611,1.900142181,47.82571847,0.030058368,1.721699207
436,-0.014819844,51.54233602,6.491859795,-228.2697758,516.1089606,828.6782032,1.900142181,47.82571847,0.031766446,1.819471445
437,-0.014828736,51.54235262,6.552220559,-228.8852975,517.9561121,830.5783454,1.900142181,47.82571847,0.032428565,1.857369035
438,-0.014835218,51.54237015,6.613839444,-229.3340139,519.9061371,832.4784876,1.900142181,47.82571847,0.031816639,1.822344407
439,-0.01484,51.542388,6.674728978,-229.6649655,521.8920236,834.3786298,1.91376384,47.82571847,0.030607293,1.753121377
440,-0.014843699,51.5424058,6.733304108,-229.9209649,523.8726687,836.2923936,1.91376384,47.82571847,0.028106234,1.609944731
441,-0.014846423,51.54242336,6.787092802,-230.1094848,525.8262728,838.2061575,1.91376384,47.82571847,0.024544165,1.405994806
442,-0.014848205,51.54244072,6.834064538,-230.2327586,527.7573934,840.1199213,1.91376384,47.82571847,0.019921088,1.141243294
443,-0.014849077,51.54245791,6.872188795,-230.2930199,529.6705879,842.0336851,1.91376384,47.82571847,0.014237,0.815664924
444,-0.01484907,51.54247499,6.899435052,-230.2925021,531.5704137,843.947449,1.91376384,47.82571847,0.007491903,0.429246418
445,-0.014848219,51.54249199,6.913772786,-230.2334386,533.4614285,845.8612128,1.91376384,47.82571847,-0.000314203,-0.018002499
446,-0.014846553,51.54250894,6.913171476,-230.1180629,535.3481895,847.7749767,1.91376384,47.82571847,-0.009181319,-0.526036035
447,-0.014844107,51.54252591,6.8956006,-229.9486085,537.2352544,849.6887405,1.91376384,47.82571847,-0.018772692,-1.075469709
448,-0.014840912,51.54254291,6.8596741,-229.7273089,539.1271806,851.6025043,1.91376384,47.82571847,-0.02673893,-1.531662871
449,-0.014837,51.54256,6.808236491,-229.4563976,541.0285254,853.5162682,1.923697372,47.82571847,-0.032615611,-1.868074632
450,-0.014832261,51.54257725,6.745493926,-229.1282319,542.9479357,855.4399656,1.923697372,47.82571847,-0.03596738,-2.059891112
451,-0.014826161,51.54259435,6.676303572,-228.7058384,544.850715,857.3636629,1.923697372,47.82571847,-0.036914034,-2.114058491
452,-0.014818031,51.54261103,6.605292141,-228.1428604,546.7061108,859.2873603,1.923697372,47.82571847,-0.035455575,-2.030604187
453,-0.0148072,51.542627,6.537086345,-227.3929416,548.4833707,861.2110577,1.923697372,47.82571847,-0.034062415,-1.950878354
454,-0.014793,51.542642,6.476133502,-226.4097253,550.1517418,863.134755,1.789445733,47.82571847,-0.02721136,-1.558711464
455,-0.014776369,51.54265481,6.427440249,-225.2582389,551.5764406,864.9242008,1.789445733,47.82571847,-0.023153632,-1.326368411
456,-0.014756848,51.54266617,6.386008081,-223.9066859,552.8404444,866.7136465,1.789445733,47.82571847,-0.019373576,-1.10988531
457,-0.014735043,51.54267572,6.351340117,-222.3969825,553.9038891,868.5030922,1.789445733,47.82571847,-0.015871193,-0.909276047
458,-0.014711558,51.54268312,6.322939478,-220.7710449,554.7269103,870.292538,1.789445733,47.82571847,-0.012883626,-0.738136537
459,-0.014687,51.542688,6.300309283,-219.0707894,555.2696438,872.0819837,1.756508259,47.82571847,-0.00972488,-0.557176997
460,-0.014662357,51.54269013,6.283227452,-217.3646546,555.5064527,873.838492,1.756508259,47.82571847,-0.007099632,-0.406772089
461,-0.014637366,51.54268996,6.270756891,-215.6344704,555.4882486,875.5950002,1.756508259,47.82571847,-0.004741928,-0.271690438
462,-0.014612131,51.54268799,6.262427654,-213.8874072,555.2684934,877.3515085,1.756508259,47.82571847,-0.00265177,-0.151934856
463,-0.014586756,51.54268468,6.257769799,-212.1306355,554.9006489,879.1080167,1.756508259,47.82571847,-0.000829156,-0.047507127
464,-0.014561345,51.54268053,6.25631338,-210.3713258,554.4381768,880.864525,1.756508259,47.82571847,0.000684167,0.03919988
465,-0.014536,51.542676,6.257588452,-208.6166486,553.934539,882.6210333,1.863685309,47.82571847,0.00204711,0.117290598
466,-0.014509279,51.54267122,6.261403621,-206.7666732,553.4030988,884.4847186,1.863685309,47.82571847,0.003112005,0.178304154
467,-0.014482761,51.54266651,6.267203418,-204.9307652,552.8791288,886.3484039,1.863685309,47.82571847,0.003875709,0.222060641
468,-0.014456457,51.54266181,6.274426519,-203.1097043,552.3562569,888.2120892,1.863685309,47.82571847,0.004338222,0.248560271
469,-0.014430379,51.54265707,6.282511601,-201.3042706,551.8281108,890.0757745,1.863685309,47.82571847,0.004499545,0.257803223
470,-0.014404538,51.54265222,6.290897337,-199.5152441,551.2883185,891.9394598,1.863685309,47.82571847,0.004359678,0.249789569
471,-0.014378945,51.5426472,6.299022405,-197.7434046,550.7305079,893.8031451,1.863685309,47.82571847,0.00391862,0.224519245
472,-0.014353612,51.54264197,6.30632548,-195.9895322,550.1483067,895.6668304,1.863685309,47.82571847,0.003176372,0.18199208
473,-0.01432855,51.54263646,6.312245237,-194.2544068,549.535343,897.5305157,1.863685309,47.82571847,0.002132933,0.12220786
474,-0.01430377,51.54263062,6.316220353,-192.5388083,548.8852444,899.394201,1.863685309,47.82571847,0.000810671,0.046448018
475,-0.014279283,51.54262438,6.317731188,-190.8435168,548.191639,901.2578864,1.863685309,47.82571847,-0.000520707,-0.029834304
476,-0.0142551,51.5426177,6.316728434,-189.1693122,547.4481545,903.1215717,1.925755658,47.82571847,-0.001772698,-0.101568015
477,-0.014230436,51.54261028,6.313314651,-187.4617643,546.6229435,905.0473273,1.925755658,NaN,-0.00288467,-0.165278938
478,-0.014206072,51.54260238,6.307759482,-185.7750403,545.7438549,906.973083,1.925755658,NaN,-0.003852188,-0.220713041
479,-0.014181973,51.54259405,6.300341108,-184.1066161,544.8170715,908.8988386,1.925755658,NaN,-0.004675254,-0.267870381
480,-0.014158102,51.54258535,6.291337711,-182.453968,543.8487761,910.8245943,1.925755658,NaN,-0.005353867,-0.306751063
481,-0.014134422,51.54257633,6.281027471,-180.8145721,542.8451515,912.75035,1.925755658,NaN,-0.005888027,-0.33735522
482,-0.014110897,51.54256705,6.269688569,-179.1859045,541.8123807,914.6761056,1.925755658,NaN,-0.006277735,-0.359682981
483,-0.014087491,51.54255756,6.257599186,-177.5654414,540.7566464,916.6018613,1.925755658,NaN,-0.006522989,-0.373734454
484,-0.014064167,51.54254792,6.245037502,-175.9506588,539.6841314,918.5276169,1.925755658,NaN,-0.006623791,-0.379509717
485,-0.014040888,51.54253818,6.232281699,-174.3390329,538.6010187,920.4533726,1.925755658,NaN,-0.00658014,-0.377008801
486,-0.014017618,51.54252841,6.219609958,-172.7280398,537.5134909,922.3791282,1.925755658,NaN,-0.006392036,-0.366231691
487,-0.013994321,51.54251865,6.207300459,-171.1151556,536.4277311,924.3048839,1.925755658,NaN,-0.00606777,-0.347653343
488,-0.013970961,51.54250896,6.195615416,-169.4978566,535.3499219,926.2306396,1.925755658,NaN,-0.005607716,-0.321295114
489,-0.0139475,51.5424994,6.18461152,-167.8736187,534.2862462,928.1563952,1.962277635,NaN,-0.005402398,-0.309531587
490,-0.013923463,51.54248983,6.174010515,-166.2094693,533.2218697,930.1186729,1.962277635,NaN,-0.005135436,-0.294236208
491,-0.013899301,51.54248044,6.163933364,-164.536677,532.1763307,932.0809505,1.962277635,NaN,-0.004916405,-0.281687011
492,-0.013875031,51.54247119,6.154286012,-162.8564239,531.1473724,934.0432281,1.962277635,NaN,-0.004745307,-0.271884014
493,-0.01385067,51.54246207,6.144974403,-161.169892,530.1327382,936.0055058,1.962277635,NaN,-0.00462214,-0.264827233
494,-0.013826236,51.54245306,6.13590448,-159.4782636,529.1301712,937.9677834,1.962277635,NaN,-0.004546905,-0.260516676
495,-0.013801745,51.54244413,6.12698219,-157.7827207,528.1374147,939.930061,1.962277635,NaN,-0.004519602,-0.258952349
496,-0.013777215,51.54243528,6.118113477,-156.0844454,527.152212,941.8923387,1.962277635,NaN,-0.00454023,-0.260134255
497,-0.013752663,51.54242647,6.109204284,-154.3846198,526.1723063,943.8546163,1.962277635,NaN,-0.004608791,-0.264062392
498,-0.013728105,51.54241769,6.100160557,-152.684426,525.1954409,945.8168939,1.962277635,NaN,-0.004725283,-0.270736754
499,-0.013703559,51.54240892,6.09088824,-150.9850461,524.219359,947.7791716,1.962277635,NaN,-0.004889707,-0.280157333
500,-0.013679042,51.54240013,6.081293277,-149.2876622,523.2418038,949.7414492,1.962277635,NaN,-0.00509411,-0.291868468
501,-0.01365457,51.54239131,6.07129722,-147.5934564,522.2605187,951.7037268,1.962277635,NaN,-0.005291072,-0.303153238
